,id,name,equation,CH4 + AQDS rep 1
421,rxn04384_c0,adenosylcobyric acid:(R)-1-aminopropan-2-yl phosphate ligase [c0],ATP [c0] + (R)-1-Aminopropan-2-yl phosphate [c0] + Adenosylcobyric acid [c0] --> ADP [c0] + Phosphate [c0] + H+ [c0] + Adenosyl cobinamide phosphate [c0],0.0
422,rxn04385_c0,L-threonine-O-3-phosphate carboxy-lyase [c0],H+ [c0] + L-Threonine phosphate [c0] --> CO2 [c0] + (R)-1-Aminopropan-2-yl phosphate [c0],0.0
423,rxn04413_c0,R06558 [c0],GTP [c0] + Adenosyl cobinamide [c0] --> GDP [c0] + H+ [c0] + Adenosyl cobinamide phosphate [c0],5.484225235078905e-06
424,rxn04457_c0,R06605 [c0],"5-Hydroxy-2-oxo-4-ureido-2,5-dihydro-1H-imidazole-5-carboxylate [c0] --> CO2 [c0] + (R)-Allantoin [c0]",0.0
425,rxn04791_c0,S-(hydroxymethyl)glutathione synthase [c0],GSH [c0] + Formaldehyde [c0] <=> S-(Hydroxymethyl)glutathione [c0],0.0
426,rxn04954_c0,5-methyltetrahydrofolate:NAD+ oxidoreductase [c0],NAD [c0] + 5-Methyltetrahydrofolate [c0] <=> NADH [c0] + H+ [c0] + 5-10-Methylenetetrahydrofolate [c0],-0.002402915577536988
427,rxn05005_c0,S-adenosyl-L-methionine:uroporphyrinogen-III C-methyltransferase [c0],S-Adenosyl-L-methionine [c0] + UroporphyrinogenIII [c0] <=> S-Adenosyl-homocysteine [c0] + H+ [c0] + Precorrin 1 [c0],0.0
428,rxn05006_c0,S-adenosyl-L-methionine:precorrin-1 C-methyltransferase [c0],S-Adenosyl-L-methionine [c0] + Precorrin 1 [c0] <=> S-Adenosyl-homocysteine [c0] + Precorrin 2 [c0],0.0
429,rxn05029_c0,ATP:cobinamide Cobeta-adenosyltransferase [c0],ATP [c0] + H+ [c0] + Cobinamide [c0] --> Triphosphate [c0] + Adenosyl cobinamide [c0],5.484225235078905e-06
430,rxn05030_c0,"di-trans,poly-cis-decaprenyl-diphosphate:isopentenyl-diphosphate undecaprenylcistransferase [c0]",Isopentenyldiphosphate [c0] + all trans Decaprenyl diphosphate [c0] --> PPi [c0] + H+ [c0] + Bactoprenyl diphosphate [c0],0.0
431,rxn05039_c0,R07280 [c0],H2O [c0] + 5-Amino-6--5-phosphoribitylaminouracil [c0] --> Phosphate [c0] + 4--1-D-Ribitylamino-5-aminouracil [c0],5.484225235078905e-06
432,rxn05040_c0,"D-ribulose 5-phosphate formate-lyase (L-3,4-dihydroxybutan-2-one 4-phosphate-forming) [c0]",D-Ribulose5-phosphate [c0] --> Formate [c0] + H+ [c0] + 3-4-dihydroxy-2-butanone4-phosphate [c0],0.0
433,rxn05054_c0,adenosylcobyric acid:(R)-1-aminopropan-2-ol ligase (ADP-forming) [c0],ATP [c0] + 1-Aminopropan-2-ol [c0] + Adenosylcobyric acid [c0] --> ADP [c0] + Phosphate [c0] + H+ [c0] + Adenosyl cobinamide [c0],0.0
434,rxn05064_c0,carbamate hydro-lyase [c0],2 H+ [c0] + Carbamate [c0] --> CO2 [c0] + NH3 [c0],0.0
435,rxn05072_c0,1D-myo-inositol-3-phosphate lyase (isomerizing) [c0],D-glucose-6-phosphate [c0] <=> Inositol 3-phosphate [c0],2.121363016167166e-05
436,rxn05109_c0,R07399 [c0],H2O [c0] + Pyruvate [c0] + Acetyl-CoA [c0] --> CoA [c0] + H+ [c0] + D-Citramalate [c0],0.0
437,rxn05115_c0,5-carboxyamino-1-(5-phospho-D-ribosyl)imidazole carboxymutase [c0],5-phosphoribosyl-5-carboxyaminoimidazole [c0] <=> 5'-Phosphoribosyl-4-carboxy-5-aminoimidazole [c0],0.0
438,rxn05117_c0,L-aspartate:NADP+ oxidoreductase (deaminating) [c0],NADP [c0] + L-Aspartate [c0] --> NADPH [c0] + 2 H+ [c0] + Iminoaspartate [c0],0.0
439,rxn05119_c0,L-aspartate:NAD+ oxidoreductase (deaminating) [c0],NAD [c0] + L-Aspartate [c0] --> NADH [c0] + 2 H+ [c0] + Iminoaspartate [c0],2.1936901021035737e-05
440,rxn05129_c0,R07420 [c0],Phosphocreatine [c0] --> Phosphate [c0] + Creatinine [c0],0.0
441,rxn05144_c0,Pyridoxal 5-phosphate synthase [c0],L-Glutamine [c0] + Glyceraldehyde3-phosphate [c0] + D-Ribulose5-phosphate [c0] --> 3 H2O [c0] + Phosphate [c0] + Pyridoxal phosphate [c0] + L-Glutamate [c0] + H+ [c0],0.0
442,rxn05145_c0,phosphate-transporting ATPase [c0],H2O [c0] + ATP [c0] + Phosphate [e0] --> ADP [c0] + 2 Phosphate [c0] + H+ [c0],0.006220679268991572
443,rxn05148_c0,Heme transport via ABC system [c0],H2O [c0] + ATP [c0] + Heme [e0] --> ADP [c0] + Phosphate [c0] + Heme [c0] + H+ [c0],0.0
444,rxn05150_c0,zinc transport via ABC system [c0],H2O [c0] + ATP [c0] + Zn2+ [e0] --> ADP [c0] + Phosphate [c0] + Zn2+ [c0] + H+ [c0],0.0
445,rxn05187_c0,Vitamin ABC transport [c0],H2O [c0] + ATP [c0] + Vitamin B12 [e0] --> ADP [c0] + Phosphate [c0] + H+ [c0] + Vitamin B12 [c0],0.0
446,rxn05195_c0,ATP phosphohydrolase (ferric-ion-transporting) [c0],H2O [c0] + ATP [c0] + fe3 [e0] --> ADP [c0] + Phosphate [c0] + H+ [c0] + fe3 [c0],0.0
447,rxn05206_c0,TRANS-RXN-187.ce [c0],K+ [e0] --> K+ [c0],0.0
448,rxn05209_c0,Na+/H+ Antiport [c0],H+ [c0] + Na+ [e0] <=> H+ [e0] + Na+ [c0],0.7381061054072688
449,rxn05223_c0,Biotin ABC transporter [c0],H2O [c0] + ATP [c0] + BIOT [e0] --> ADP [c0] + Phosphate [c0] + H+ [c0] + BIOT [c0],0.0
450,rxn05229_c0,NCAIR synthetase and NCAIR mutase [c0],ATP [c0] + H2CO3 [c0] + AIR [c0] --> ADP [c0] + Phosphate [c0] + H+ [c0] + 5'-Phosphoribosyl-4-carboxy-5-aminoimidazole [c0],0.0003521119518434116
451,rxn05232_c0,2'-Deoxyadenosine 5'-triphosphate:oxydized-thioredoxin 2'-oxidoreductase [c0],ATP [c0] + trdrd [c0] --> H2O [c0] + dATP [c0] + trdox [c0],1.7152370195729083e-05
452,rxn05233_c0,2'-Deoxyguanosine 5'-diphosphate:oxidized-thioredoxin 2'-oxidoreductase [c0],GDP [c0] + trdrd [c0] --> H2O [c0] + dGDP [c0] + trdox [c0],1.7152370195729083e-05
453,rxn05234_c0,2'-Deoxyguanosine 5'-triphosphate:oxydized-thioredoxin 2'-oxidoreductase [c0],GTP [c0] + trdrd [c0] --> H2O [c0] + dGTP [c0] + trdox [c0],0.0
454,rxn05235_c0,2'-Deoxyuridine 5'-triphosphate:oxydized-thioredoxin 2'-oxidoreductase [c0],CTP [c0] + trdrd [c0] --> H2O [c0] + dCTP [c0] + trdox [c0],3.430474039145817e-05
455,rxn05236_c0,2'-Deoxyuridine 5'-triphosphate:oxydized-thioredoxin 2'-oxidoreductase [c0],UTP [c0] + trdrd [c0] --> H2O [c0] + dUTP [c0] + trdox [c0],0.0
456,rxn05239_c0,"adenosine 3',5'-bisphosphate,sulfite:oxidized-thioredoxin oxidoreductase (3'-phosphoadenosine-5'-phosphosulfate -forming) [c0]",3-phosphoadenylylsulfate [c0] + trdrd [c0] --> Adenosine 3-5-bisphosphate [c0] + H+ [c0] + Sulfite [c0] + trdox [c0],0.0
457,rxn05256_c0,"AMP,sulfite:thioredoxin-disulfide oxidoreductase(adenosine-5'-phosphosulfate-forming) [c0]",APS [c0] + trdrd [c0] --> AMP [c0] + H+ [c0] + Sulfite [c0] + trdox [c0],5.484225235052875e-06
458,rxn05289_c0,NADPH:oxidized-thioredoxin oxidoreductase [c0],NADPH [c0] + H+ [c0] + trdox [c0] <=> NADP [c0] + trdrd [c0],7.957793125304812e-05
459,rxn05294_c0,DNA synthesis,0.516637656497864 dATP [c0] + 0.516637656497864 dGTP [c0] + 0.516637656497864 dCTP [c0] + 0.516637656497864 TTP [c0] --> 2.066550625991456 PPi [c0] + DNA [c0],3.32e-05
460,rxn05295_c0,mRNA synthesis,0.5242706708389441 ATP [c0] + 0.6450332973053453 GTP [c0] + 0.40031598736564245 CTP [c0] + 0.43224830039383694 UTP [c0] --> 2.001868255903769 PPi [c0] + mRNA [c0],0.0002202
461,rxn05296_c0,Protein synthesis,27.702144249914628 H2O [c0] + 35.61704260703309 ATP [c0] + 0.38946966114862774 L-Glutamate [c0] + 0.9066003164533654 Glycine [c0] + 0.7601426655459378 L-Alanine [c0] + 0.507798800202798 L-Lysine [c0] + 0.35674442961549696 L-Aspartate [c0] + 0.43774889473163364 L-Arginine [c0] + 0.38946966114862774 L-Glutamine [c0] + 0.3192840705751986 L-Serine [c0] + 0.22746073883125284 L-Methionine [c0] + 0.08411416535524223 L-Tryptophan [c0] + 0.27411728370102273 L-Phenylalanine [c0] + 0.2040660010375469 L-Tyrosine [c0] + 0.1355030991773537 L-Cysteine [c0] + 0.666696645088756 L-Leucine [c0] + 0.14023687323690498 L-Histidine [c0] + 0.3271275448738555 L-Proline [c0] + 0.35674442961549696 L-Asparagine [c0] + 0.62626225508182 L-Valine [c0] + 0.37540540126455 L-Threonine [c0] + 0.4299054204329768 L-Isoleucine [c0] --> 35.61704260703309 ADP [c0] + 35.61704260703309 Phosphate [c0] + 35.61704260703309 H+ [c0] + Protein [c0],0.0006256
462,rxn05312_c0,Inorganic phosphate transporter [c0],Phosphate [e0] + H+ [e0] <-- Phosphate [c0] + H+ [c0],0.0
463,rxn05315_c0,ZN2t4 [c0],Zn2+ [c0] + H+ [e0] + K+ [e0] --> Zn2+ [e0] + H+ [c0] + K+ [c0],0.0
464,rxn05319_c0,H2O Diffusion [c0],H2O [e0] <=> H2O [c0],1.93783539590373
465,rxn05466_c0,TRANS-RXN-173.ce [c0],NH3 [e0] <=> NH3 [c0],0.009332752017323576
466,rxn05467_c0,CO2 Diffusion [c0],CO2 [e0] <=> CO2 [c0],-0.9648025139162838
467,rxn05468_c0,TRANS-RXNAVI-26568.ce [c0],O2 [e0] --> O2 [c0],0.0
468,rxn05469_c0,Pyruvate Transport [c0],Pyruvate [e0] + H+ [e0] <=> Pyruvate [c0] + H+ [c0],0.0
469,rxn05488_c0,acetate reversible transport via proton symport [c0],Acetate [e0] + H+ [e0] <=> Acetate [c0] + H+ [c0],-0.0008520875141334251
470,rxn05514_c0,calcium transport in/out via proton antiporter [c0],Ca2+ [c0] + H+ [e0] <=> Ca2+ [e0] + H+ [c0],0.0
471,rxn05516_c0,Cadmium-translocating P-type ATPase [c0],H2O [c0] + ATP [c0] + Cd2+ [c0] --> ADP [c0] + Phosphate [c0] + H+ [c0] + Cd2+ [e0],0.0
472,rxn05517_c0,cadminum transport out via antiport [c0],H+ [e0] + K+ [e0] + Cd2+ [c0] <=> H+ [c0] + K+ [c0] + Cd2+ [e0],0.0
473,rxn05528_c0,Copper-transporting ATPase [c0],H2O [c0] + ATP [c0] + Cu2+ [c0] --> ADP [c0] + Phosphate [c0] + Cu2+ [e0] + H+ [c0],0.0
474,rxn05533_c0,oligopeptide-transporting ATPase [c0],H2O [c0] + ATP [c0] + ala-L-asp-L [e0] --> ADP [c0] + Phosphate [c0] + H+ [c0] + ala-L-asp-L [c0],0.0
475,rxn05534_c0,Dipeptide transport via ABC system (gly-glu) [c0],H2O [c0] + ATP [c0] + gly-glu-L [e0] --> ADP [c0] + Phosphate [c0] + H+ [c0] + gly-glu-L [c0],0.0
476,rxn05535_c0,oligopeptide-transporting ATPase [c0],H2O [c0] + ATP [c0] + Gly-Met [e0] --> ADP [c0] + Phosphate [c0] + H+ [c0] + Gly-Met [c0],0.0
477,rxn05536_c0,Dipeptide transport via ABC system (met-ala) [c0],H2O [c0] + ATP [c0] + met-L-ala-L [e0] --> ADP [c0] + Phosphate [c0] + H+ [c0] + met-L-ala-L [c0],0.0
478,rxn05537_c0,oligopeptide-transporting ATPase [c0],H2O [c0] + ATP [c0] + gly-asp-L [e0] --> ADP [c0] + Phosphate [c0] + H+ [c0] + gly-asp-L [c0],0.0
479,rxn05538_c0,Dipeptide transport via ABC system (gly-pro-L) [c0],H2O [c0] + ATP [c0] + gly-pro-L [e0] --> ADP [c0] + Phosphate [c0] + H+ [c0] + gly-pro-L [c0],0.0
480,rxn05539_c0,oligopeptide-transporting ATPase [c0],H2O [c0] + ATP [c0] + Cys-Gly [e0] --> ADP [c0] + Phosphate [c0] + H+ [c0] + Cys-Gly [c0],0.0
481,rxn05540_c0,oligopeptide-transporting ATPase [c0],H2O [c0] + ATP [c0] + Ala-Gln [e0] --> ADP [c0] + Phosphate [c0] + H+ [c0] + Ala-Gln [c0],0.0
482,rxn05541_c0,Dipeptide transport via ABC system (ala-glu) [c0],H2O [c0] + ATP [c0] + ala-L-glu-L [e0] --> ADP [c0] + Phosphate [c0] + H+ [c0] + ala-L-glu-L [c0],0.0
483,rxn05542_c0,oligopeptide-transporting ATPase [c0],H2O [c0] + ATP [c0] + L-alanylglycine [e0] --> ADP [c0] + Phosphate [c0] + H+ [c0] + L-alanylglycine [c0],0.0
484,rxn05543_c0,oligopeptide-transporting ATPase [c0],H2O [c0] + ATP [c0] + Ala-His [e0] --> ADP [c0] + Phosphate [c0] + H+ [c0] + Ala-His [c0],0.0
485,rxn05544_c0,oligopeptide-transporting ATPase [c0],H2O [c0] + ATP [c0] + Ala-Leu [e0] --> ADP [c0] + Phosphate [c0] + H+ [c0] + Ala-Leu [c0],0.0
486,rxn05545_c0,Dipeptide transport via ABC system (ala-thr) [c0],H2O [c0] + ATP [c0] + ala-L-Thr-L [e0] --> ADP [c0] + Phosphate [c0] + H+ [c0] + ala-L-Thr-L [c0],0.0
487,rxn05546_c0,Dipeptide transport via ABC system (gly-asn) [c0],H2O [c0] + ATP [c0] + gly-asn-L [e0] --> ADP [c0] + Phosphate [c0] + H+ [c0] + gly-asn-L [c0],0.0
488,rxn05547_c0,oligopeptide-transporting ATPase [c0],H2O [c0] + ATP [c0] + Gly-Gln [e0] --> ADP [c0] + Phosphate [c0] + H+ [c0] + Gly-Gln [c0],0.0
489,rxn05559_c0,formate transport in via proton symport [c0],Formate [e0] + H+ [e0] <=> Formate [c0] + H+ [c0],-1.0968450470157792e-05
490,rxn05595_c0,TRANS-RXN-3.ce [c0],H+ [e0] + K+ [e0] --> H+ [c0] + K+ [c0],0.0
491,rxn05651_c0,sulfate transport in via proton symport [c0],Sulfate [e0] + H+ [e0] <=> Sulfate [c0] + H+ [c0],5.484225235052875e-06
492,rxn05730_c0,Tetrathionate transport in via proton symport [c0],H+ [e0] + Tetrathionate [e0] <=> H+ [c0] + Tetrathionate [c0],0.0
493,rxn05733_c0,"O3-acetyl-L-serine:thiosulfate 2-amino-2-carboxyethyltransferase (reducing, L-cysteine-forming) [c0]",H2S2O3 [c0] + O-Acetyl-L-serine [c0] + trdrd [c0] --> Acetate [c0] + H+ [c0] + Sulfite [c0] + L-Cysteine [c0] + trdox [c0],0.0
494,rxn05734_c0,"aldehyde dehydrogenase (glyoxylate, NAD) [c0]",H2O [c0] + NAD [c0] + Glyoxalate [c0] <=> NADH [c0] + 2 H+ [c0] + Oxalate [c0],-5.484225235078905e-06
495,rxn05735_c0,"aldehyde dehydrogenase (aminoacetaldehyde, NAD) [c0]",H2O [c0] + NAD [c0] + Aminoacetaldehyde [c0] --> NADH [c0] + Glycine [c0] + 2 H+ [c0],0.0
496,rxn06023_c0,CoA:apo-[acyl-carrier-protein] pantetheinephosphotransferase [c0],CoA [c0] + apo-ACP [c0] <=> Adenosine 3-5-bisphosphate [c0] + ACP [c0],5.484225235078905e-06
497,rxn06672_c0,biotin-carboxyl-carrier-protein:carbon-dioxide ligase (ADP-forming) [c0],ATP [c0] + H2CO3 [c0] + Holo-[carboxylase] [c0] --> ADP [c0] + Phosphate [c0] + H+ [c0] + Carboxybiotin-carboxyl-carrier protein [c0],0.0
498,rxn06864_c0,Biotinyl-5'-AMP:apo-[carboxylase] ligase (AMP-forming) [c0],Biotinyl-5-AMP [c0] + Apo-[carboxylase] [c0] <=> AMP [c0] + H+ [c0] + Holo-[carboxylase] [c0],0.0
499,rxn06874_c0,reduced ferredoxin:dinitrogen oxidoreductase (ATP-hydrolysing) [c0],16 H2O [c0] + 16 ATP [c0] + N2 [c0] + 8 FD (red) [c0] --> 16 ADP [c0] + 16 Phosphate [c0] + 2 NH3 [c0] + 6 H+ [c0] + 8 FD (ox) [c0] + H2 [c0],0.0
500,rxn06979_c0,cobyrinate:L-glutamine amido-ligase (ADP-forming) [c0],2 H2O [c0] + 2 ATP [c0] + 2 L-Glutamine [c0] + Cobyrinate [c0] --> 2 ADP [c0] + 2 Phosphate [c0] + 2 L-Glutamate [c0] + 2 H+ [c0] + Cob(II)yrinate diamide [c0],0.0
501,rxn07193_c0,"3-(indol-3-yl)pyruvate:ferredoxin oxidoreductase (decarboxylating,CoA-indole-acetylating) [c0]",CoA [c0] + Indolepyruvate [c0] + FD (ox) [c0] <=> CO2 [c0] + S-2-(Indol-3-yl)acetyl-CoA [c0] + FD (red) [c0],0.0
502,rxn07438_c0,peptide-methionine:thioredoxin-disulfide S-oxidoreductase [c0],H2O [c0] + trdox [c0] + Peptide-L-methionine [c0] <=> trdrd [c0] + Peptide-L-methionine (R)-S-oxide [c0],0.0
503,rxn07441_c0,"LL-2,6-diaminoheptanedioate:2-oxoglutarate aminotransferase [c0]","2-Oxoglutarate [c0] + LL-2,6-Diaminopimelate [c0] --> H2O [c0] + L-Glutamate [c0] + H+ [c0] + tetrahydrodipicolinate [c0]",0.0
504,rxn07586_c0,cobalt-precorrin 5A acylhydrolase [c0],H2O [c0] + Cobalt-precorrin 5 [c0] <=> Acetaldehyde [c0] + Cobalt-precorrin 5B [c0],0.0
505,rxn07588_c0,R07774 [c0],S-Adenosyl-L-methionine [c0] + Cobalt-precorrin 6B [c0] <=> S-Adenosyl-homocysteine [c0] + H+ [c0] + Cobalt-precorrin 7 [c0],0.0
506,rxn07847_c0,R08058 [c0],"Formaldehyde [c0] + H4MPT [c0] <=> H2O [c0] + 5,10-Methylenetetrahydromethanopterin [c0]",0.0009389427076304988
507,rxn07919_c0,"(R)-Propane-1,2-diol transport via diffusion (extracellular to periplasm) [c0]","(R)-1,2-Propanediol [c0] <=> (R)-1,2-Propanediol [e0]",0.0
508,rxn08032_c0,acetaldehyde transport via diffusion (extracellular to periplasm) [c0],Acetaldehyde [c0] <=> Acetaldehyde [e0],0.0
509,rxn08043_c0,pyruvate:2-oxobutanoate acetaldehydetransferase (decarboxylating) [c0],Pyruvate [c0] + H+ [c0] + 2-Oxobutyrate [c0] --> CO2 [c0] + 2-Aceto-2-hydroxybutanoate [c0],0.0002689488310228703
510,rxn08070_c0,Adenosylcobalamin transport via ABC system (periplasm) [c0],H2O [c0] + ATP [c0] + Calomide [e0] --> ADP [c0] + Phosphate [c0] + H+ [c0] + Calomide [c0],0.0
511,rxn08098_c0,D-alanyl-D-alanine (DalaDala) transport via ABC system (periplasm) [c0],H2O [c0] + ATP [c0] + Ala-Ala [e0] --> ADP [c0] + Phosphate [c0] + H+ [c0] + Ala-Ala [c0],0.0
512,rxn08122_c0,aldose reductase (acetol) [c0],"NADH [c0] + H+ [c0] + Acetol [c0] <=> NAD [c0] + (R)-1,2-Propanediol [c0]",0.0
513,rxn08131_c0,4-amino-2-methyl-5-phosphomethylpyrimidine synthetase [c0],H2O [c0] + NAD [c0] + AIR [c0] <=> NADH [c0] + 2 Formate [c0] + 4 H+ [c0] + 4-Amino-5-phosphomethyl-2-methylpyrimidine [c0],0.0
514,rxn08173_c0,ATPS [c0],ADP [c0] + Phosphate [c0] + 4 H+ [e0] <=> H2O [c0] + ATP [c0] + 3 H+ [c0],0.09028780579689331
515,rxn08192_c0,ABC-5-RXN.cp [c0],H2O [c0] + ATP [c0] + Cbl [e0] --> ADP [c0] + Phosphate [c0] + H+ [c0] + Cbl [c0],0.0
516,rxn08234_c0,chloride (Cl-1) transport via diffusion (extracellular to periplasm) [c0],Cl- [e0] <=> Cl- [c0],0.0
517,rxn08350_c0,D-lactate transport via proton symport (periplasm) [c0],H+ [e0] + D-Lactate [e0] <=> H+ [c0] + D-Lactate [c0],0.0
518,rxn08475_c0,iron (II) transport via diffusion (extracellular to periplasm) [c0],Fe2+ [c0] <=> Fe2+ [e0],0.0
519,rxn08502_e0,enterobactin Fe(III) binding (spontaneous) [e0],Enterobactin [e0] + fe3 [e0] <=> Fe-enterochlin [e0],0.0
520,rxn08527_c0,fumarate reductase [c0],Fumarate [c0] + Menaquinol 8 [c0] <=> Succinate [c0] + Menaquinone 8 [c0],0.0
521,rxn08528_c0,fumarate reductase [c0],Fumarate [c0] + 2-Demethylmenaquinol 8 [c0] <=> Succinate [c0] + 2-Demethylmenaquinone 8 [c0],5.484225235078888e-06
522,rxn08657_c0,Glycolate oxidase [c0],Glycolate [c0] + 2-Demethylmenaquinone 8 [c0] --> Glyoxalate [c0] + 2-Demethylmenaquinol 8 [c0],5.484225235078888e-06
523,rxn08689_c0,h2s transport (periplasm) [c0],H2S [c0] <=> H2S [e0],-0.0002599755284686056
524,rxn08691_c0,hydrogen transport via diffusion (extracellular to periplasm) [c0],H2 [c0] <=> H2 [e0],0.0
525,rxn08715_c0,Mercury (Hg+2) ABC transporter (periplasm) [c0],H2O [c0] + ATP [c0] + Hg2+ [c0] --> ADP [c0] + Phosphate [c0] + H+ [c0] + Hg2+ [e0],0.0
526,rxn09167_c0,pyruvic (cytochrome b1) dehydrogenase [c0],H2O [c0] + Pyruvate [c0] + Ubiquinone-8 [c0] --> CO2 [c0] + Acetate [c0] + Ubiquinol-8 [c0],0.0
527,rxn09177_c0,(R)-4'-Phosphopantothenate:L-cysteine ligase [c0],CTP [c0] + L-Cysteine [c0] + 4-phosphopantothenate [c0] --> PPi [c0] + CMP [c0] + 2 H+ [c0] + (R)-4'-Phosphopantothenoyl-L-cysteine [c0],0.0
528,rxn09188_c0,Proline dehydrogenase [c0],FAD [c0] + L-Proline [c0] --> FADH2 [c0] + 1-Pyrroline-5-carboxylate [c0],0.0
529,rxn09197_c0,Phosphatidylserine decarboxylase (n-C12:0) [c0],2 H+ [c0] + phosphatidylserine didodecanoyl [c0] --> CO2 [c0] + phosphatidylethanolamine didodecanoyl [c0],0.0
530,rxn09198_c0,Phosphatidylserine decarboxylase (n-C14:0) [c0],2 H+ [c0] + phosphatidylserine ditetradecanoyl [c0] --> CO2 [c0] + phosphatidylethanolamine ditetradecanoyl [c0],0.0
531,rxn09199_c0,Phosphatidylserine decarboxylase (n-C14:1) [c0],2 H+ [c0] + phosphatidylserine ditetradec-7-enoyl [c0] --> CO2 [c0] + phosphatidylethanolamine ditetradec-7-enoyl [c0],0.0
532,rxn09200_c0,Phosphatidylserine decarboxylase (n-C16:0) [c0],2 H+ [c0] + phosphatidylserine dihexadecanoyl [c0] --> CO2 [c0] + phosphatidylethanolamine dihexadecanoyl [c0],0.0
533,rxn09201_c0,Phosphatidylserine decarboxylase (n-C16:1) [c0],2 H+ [c0] + phosphatidylserine dihexadec-9-enoyl [c0] --> CO2 [c0] + phosphatidylethanolamine dihexadec-9enoyl [c0],0.0
534,rxn09202_c0,Phosphatidylserine decarboxylase (n-C18:0) [c0],2 H+ [c0] + phosphatidylserine dioctadecanoyl [c0] --> CO2 [c0] + phosphatidylethanolamine dioctadecanoyl [c0],0.0
535,rxn09203_c0,Phosphatidylserine decarboxylase (n-C18:1) [c0],2 H+ [c0] + phosphatidylserine dioctadec-11-enoyl [c0] --> CO2 [c0] + phosphatidylethanolamine dioctadec-11-enoyl [c0],0.0
536,rxn09205_c0,Phosphatidylserine syntase (n-C12:0) [c0],"L-Serine [c0] + CDP-1,2-didodecanoylglycerol [c0] --> CMP [c0] + 2 H+ [c0] + phosphatidylserine didodecanoyl [c0]",0.0
537,rxn09206_c0,Phosphatidylserine syntase (n-C14:0) [c0],"L-Serine [c0] + CDP-1,2-ditetradecanoylglycerol [c0] --> CMP [c0] + 2 H+ [c0] + phosphatidylserine ditetradecanoyl [c0]",0.0
538,rxn09207_c0,Phosphatidylserine syntase (n-C14:1) [c0],"L-Serine [c0] + CDP-1,2-ditetradec-7-enoylglycerol [c0] --> CMP [c0] + 2 H+ [c0] + phosphatidylserine ditetradec-7-enoyl [c0]",0.0
539,rxn09208_c0,Phosphatidylserine syntase (n-C16:0) [c0],"L-Serine [c0] + CDP-1,2-dihexadecanoylglycerol [c0] --> CMP [c0] + 2 H+ [c0] + phosphatidylserine dihexadecanoyl [c0]",0.0
540,rxn09209_c0,Phosphatidylserine syntase (n-C16:1) [c0],"L-Serine [c0] + CDP-1,2-dihexadec-9-enoylglycerol [c0] --> CMP [c0] + 2 H+ [c0] + phosphatidylserine dihexadec-9-enoyl [c0]",0.0
541,rxn09210_c0,Phosphatidylserine syntase (n-C18:0) [c0],"L-Serine [c0] + CDP-1,2-dioctadecanoylglycerol [c0] --> CMP [c0] + 2 H+ [c0] + phosphatidylserine dioctadecanoyl [c0]",0.0
542,rxn09211_c0,Phosphatidylserine syntase (n-C18:1) [c0],"L-Serine [c0] + CDP-1,2-dioctadec-11-enoylglycerol [c0] --> CMP [c0] + 2 H+ [c0] + phosphatidylserine dioctadec-11-enoyl [c0]",0.0
543,rxn09260_c0,sulfite transport via diffusion (extracellular to periplasm) [c0],Sulfite [c0] <=> Sulfite [e0],0.0
544,rxn09272_c0,"fumarate reductase complex (i.e. FRD, involved in anaerobic respiration, repressed in aerobic respiration) [c0]",Succinate [c0] + Ubiquinone-8 [c0] --> Fumarate [c0] + Ubiquinol-8 [c0],0.0
545,rxn09296_c0,hydrogen peroxide reductase (thioredoxin) [c0],H2O2 [c0] + trdrd [c0] --> 2 H2O [c0] + trdox [c0],5.484225235078905e-06
546,rxn09330_c0,thiosulfate transport via diffusion (extracellular to periplasm) [c0],H2S2O3 [c0] <=> H2S2O3 [e0],0.0
547,rxn09333_c0,tungstate transport via ABC system (periplasm) [c0],H2O [c0] + ATP [c0] + tungstate [e0] --> ADP [c0] + Phosphate [c0] + H+ [c0] + tungstate [c0],0.0
548,rxn10052_c0,adenylate kinase (Inorganic triphosphate) [c0],AMP [c0] + Triphosphate [c0] <=> ADP [c0] + PPi [c0],5.484225235078905e-06
549,rxn10060_c0,NAD kinase (dTTP) [c0],NAD [c0] + TTP [c0] --> NADP [c0] + H+ [c0] + dTDP [c0],0.0
550,rxn10122_c0,NADH dehydrogenase (ubiquinone-8 & 3.5 protons) [c0],NADH [c0] + 4.5 H+ [c0] + Ubiquinone-8 [c0] --> NAD [c0] + 3.5 H+ [e0] + Ubiquinol-8 [c0],0.0
551,rxn10126_c0,succinate dehyrdogenase [c0],FADH2 [c0] + Ubiquinone-8 [c0] --> FAD [c0] + H+ [c0] + Ubiquinol-8 [c0],0.0
552,rxn10226_c0,isoheptadecanoyl-CDPdiacylglycerol-serine O-phosphatidyltransferase [c0],"L-Serine [c0] + CDP-1,2-diisoheptadecanoylglycerol [c0] --> CMP [c0] + 2 H+ [c0] + Diisoheptadecanoylphosphatidylserine [c0]",0.0
553,rxn10227_c0,anteisoheptadecanoyl-CDPdiacylglycerol-serine O-phosphatidyltransferase [c0],"L-Serine [c0] + CDP-1,2-dianteisoheptadecanoylglycerol [c0] --> CMP [c0] + 2 H+ [c0] + Dianteisoheptadecanoylphosphatidylserine [c0]",0.0
